Date,EUSTN_VV,FINCH_VV,MORLY_VV,RISEH_VV,RDMER_VV,ELMST_VV,EUSTN_NDVI,FINCH_NDVI,MORLY_NDVI,RISEH_NDVI,RDMER_NDVI,ELMST_NDVI,EUSTN_VWC,EUSTN_P,EUSTN_PE,FINCH_VWC,FINCH_P,FINCH_PE,MORLY_VWC,MORLY_P,MORLY_PE,RDMER_VWC,RDMER_P,RDMER_PE,RISEH_VWC,RISEH_P,RISEH_PE,ELMST_VWC,ELMST_P,ELMST_PE
20/07/2023,0.043053005,0.058896564,0.134623334,0.057120524,0.090541348,0.054615755,0.542149664,0.170489092,0.436410087,0.105987832,0.38306527,0.38306527,8.8,4.3,3.5,22.3,0.3,3.1,19.5,3.1,3,,,3,0,0,0,26.9,0,2.6
23/07/2023,0.028296776,0.056605384,0.079659961,0.080682874,0.150082797,0.06399437,0.059128266,0.429757781,0.007475733,-0.023451173,0.28696037,0.28696037,15.4,2.1,3.1,26.4,1,3.3,25.3,1.5,3.1,,,3,0,0,0,34.6,2,3.7
30/07/2023,0.066395372,0.094314694,0.085012369,0.045997787,0.163208649,0.202084079,-0.022411059,0.263460097,0.273975894,0.162967944,0.362405975,0.362405975,15.1,3.4,2.9,24.6,0,3.1,23.8,3.7,2.9,,,3,32.9,6.7,3.5,38.6,3.6,2.8
01/08/2023,0.047196791,0.065565348,0.06498903,0.0472035,0.110246524,0.099096365,-0.022411059,0.263460097,0.273975894,0.162967944,0.362405975,0.362405975,15.4,0,2.7,25.7,0,2.4,24.9,0,2,,,3,36.5,0,1.8,38.2,0,2.7
04/08/2023,0.033933617,0.061780378,0.105805509,0.065659434,0.073252082,0.113405704,0.06738167,-0.035008637,0.267403704,0.060515279,-0.026565058,-0.026565058,17.4,2.9,2,26.7,2.3,2.4,24.4,3,2.9,,,3,37.3,2,1.6,39.7,3.2,2.3
11/08/2023,0.023982955,0.109032921,0.061962511,0.049996682,0.09317857,0.077623397,0.510577986,0.966620559,0.279439871,0.072621035,0.247010239,0.247010239,13.7,0,3.6,23.8,0,4.4,22.9,0,3.7,,,3,31,0,4.7,40.8,0,3.3
13/08/2023,0.02640499,0.065063536,0.057852071,0.024703722,0.051115103,0.076641791,0.200215129,0.334075843,0.17952261,-0.002178649,0.111437731,0.111437731,13.2,0,3.1,23.7,0.3,3.1,22.1,0,3.1,,,3,28.8,1.4,2.4,40,0,3.3
16/08/2023,0.030719208,0.050742645,0.039299812,0.061170131,0.040803589,0.058016822,0.200215129,0.334075843,0.17952261,-0.002178649,0.111437731,0.111437731,13.6,0,3.9,22.6,0,3.2,23.7,0,3.4,,,3,29.3,0,3.5,39.8,0,3.8
23/08/2023,0.022893634,0.076836288,0.047146685,0.036542822,0.075986072,0.072072953,0.598059818,0.626330717,0.02262531,0.195783133,0.217357935,0.217357935,10.7,0,3.7,20.7,0,3.7,20.2,0,3.7,,,3,24.3,0,2.8,37.7,0,3.8
25/08/2023,0.034976527,0.088884994,0.040877581,0.025381103,0.041654252,0.081398949,0.598059818,0.626330717,0.02262531,0.195783133,0.217357935,0.217357935,9.2,0,3.2,19.8,0,3.5,18.5,0,3.1,,,3,21.3,0.5,2.6,39.6,0,3.8
28/08/2023,0.031205107,0.119340256,0.031867247,0.047900874,0.047932111,0.048077103,0.598059818,0.626330717,0.02262531,0.059426848,0.210488456,0.210488456,9.5,0,2.7,18.6,0,2.8,24.1,0.1,2.7,,,3,23.4,0,2.4,38.4,0,2.6
04/09/2023,0.025057882,0.191403762,0.088498354,0.042214341,0.035343997,0.125892758,0.598059818,0.626330717,0.02262531,0.631229236,0.288396976,0.288396976,12.3,0,3.8,19.3,0,4,21.6,0,3.8,,,3,21.9,0,3.5,39.4,0,4
06/09/2023,0.044536427,0.093787901,0.094573721,0.034610301,0.026122041,0.074881867,0.598059818,0.626330717,0.02262531,0.217890457,0.124898732,0.124898732,10.3,0,3,19.3,0,2.6,20.6,0,3.1,,,3,22,0,2.6,39.8,0,3.4
09/09/2023,0.025479725,0.119447179,0.095818862,0.042369321,0.028314305,0.053743348,0.598059818,0.626330717,0.02262531,0.217890457,0.124898732,0.124898732,8.3,0,3.5,18.1,0,3.3,19.1,0,3.5,,,3,21.9,0,3.4,36.6,0,4.1
16/09/2023,0.024853803,0.165865019,0.075609669,0.045241244,0.039293319,0.082151644,0.598059818,0.626330717,0.02262531,0.607028754,0.188279551,0.188279551,9.4,0,2.8,20.5,0,3,21.7,0.3,2.6,,,3,32.5,0,2,43.7,0,2.6
18/09/2023,0.053651772,0.225242063,0.255066842,0.070576198,0.131272465,0.106698282,0.598059818,0.626330717,0.02262531,0.607028754,0.188279551,0.188279551,10.3,7.8,1.9,27,0,2,22.6,3.8,1.7,,,3,32.1,28.2,1.7,40.6,4.1,1.7
21/09/2023,0.031742051,0.177736804,0.111186735,0.072810635,0.064463727,0.129356876,0.598059818,0.626330717,0.02262531,-0.037777778,0.57057626,0.57057626,15.7,0,1.7,25.7,0,1.9,26.7,0,1.4,,,3,30.5,0.1,2,41.2,0.8,1.3
28/09/2023,0.025626916,0.124497585,0.067678332,0.042765021,0.056904055,0.117688552,0.598059818,0.626330717,0.02262531,0.036872501,0.218915041,0.218915041,12.5,0,1.8,22.3,0,1.8,21,0.1,1.6,,,3,32.1,1.8,1.8,36.2,0.1,2
30/09/2023,0.036424622,0.085897639,0.158450291,0.038221303,0.093409501,0.129298925,0.598059818,0.626330717,0.02262531,0.036872501,0.218915041,0.218915041,12.6,0,1.9,24.2,0,1.6,21.1,0.2,1.7,,,3,35.5,4.8,1.2,39,0,2.1
03/10/2023,0.031207599,0.100669175,0.097168766,0.083003953,0.066222541,0.06734512,0.598059818,0.626330717,0.02262531,0.010548523,0.071393255,0.071393255,16.8,1.6,1.8,28.8,0,1.9,25.4,0.3,1.4,,,3,37,0.7,1.6,41.3,1,1.7
10/10/2023,0.033469126,0.121575207,0.084483773,0.075158343,0.045720451,0.095744073,0.598059818,0.626330717,0.02262531,0.117829457,0.619341787,0.619341787,12,0,2.2,22,0,2,18.8,0,1.9,,,3,31.9,0,2,30.2,0,2.4
12/10/2023,0.042457618,0.132807329,0.16137661,0.042926975,0.091624923,0.164575905,0.598059818,0.626330717,0.02262531,0.027105168,0.456098199,0.456098199,17.6,4.4,0.5,26.3,0,0.8,24.5,1,0.6,,,3,37.1,0.7,1.4,42,27.9,0.5
15/10/2023,0.024392053,0.077966362,0.088039905,0.062154956,0.076663055,0.074166678,0.598059818,0.626330717,0.02262531,0.027105168,0.456098199,0.456098199,19.2,0,1.3,26.3,0,1.4,25.6,0,1.3,,,3,37,0.2,1.4,41.6,0,1.3
22/10/2023,0.031964503,0.139236972,0.173046976,0.052935481,0.120047465,0.275005132,0.598059818,0.626330717,0.02262531,0.196808511,0.311883995,0.311883995,22.4,0,1.4,28.8,0,1.1,34.4,0.1,1.5,,,3,41.1,0,1.1,47.7,0,1.2
24/10/2023,0.037864447,0.12250334,0.235183358,0.055668518,0.127371684,0.231004238,0.598059818,0.626330717,0.02262531,0.196808511,0.311883995,0.311883995,20.1,0.2,0.7,29.8,0,0.4,30.7,1.7,0.6,,,3,38,7.8,0.4,46.2,1.7,0.6
27/10/2023,0.024302389,0.104588315,0.142281875,0.068305604,0.079115115,0.102558106,0.598059818,0.626330717,0.02262531,0.022624434,1.240308101,1.240308101,21.4,0,0.7,32.4,0,0.7,33,0,0.9,,,3,44.1,0,0.5,51.2,0,0.6
03/11/2023,0.030579332,0.134843171,0.167383,0.082906239,0.136522412,0.233296692,0.598059818,0.626330717,0.02262531,0.035163967,0.214673528,0.214673528,24.7,0,0.8,31,6.8,1,35.3,0,0.8,,,3,42,0.4,0.9,48.8,0,0.8
05/11/2023,0.052022781,0.187598154,0.200931475,0.061414372,0.083867379,0.24232249,0.598059818,0.626330717,0.02262531,0.147853736,0.621963946,0.621963946,23,0.2,0.9,32.1,2.9,1,35.6,0.1,0.7,,,3,42.1,0.3,0.9,48.8,0.2,0.9
08/11/2023,0.032565556,0.087439701,0.13130714,0.076478645,0.105244085,0.12011911,0.598059818,0.626330717,0.02262531,0.147853736,0.621963946,0.621963946,21.5,2.1,0.3,29.3,3.7,0.4,32.9,3.7,0.2,,,3,37.8,1.4,0.4,45.2,4,0.3
15/11/2023,0.036931857,0.156852186,0.087422162,0.070070207,0.088563658,0.239459708,0.598059818,0.626330717,0.02262531,0.499510604,1.253527663,1.253527663,19.3,0,0.9,25.2,0,0.9,29.8,0,0.6,,,3,35.5,0,0.8,43.1,0,0.8
17/11/2023,0.041817151,0.165635303,0.15758206,0.037624806,0.094321176,0.219813555,0.598059818,0.626330717,0.02262531,0.499510604,1.253527663,1.253527663,19.4,0,0.7,25.4,0.1,0.7,32.7,0,0.8,,,3,36.3,0,0.5,42.6,0,0.7
20/11/2023,0.038118161,0.077292159,0.142689377,0.056515373,0.125465572,0.112187952,0.598059818,0.626330717,0.02262531,0.043353431,0.106005189,0.106005189,21.1,0.1,0.5,28.2,0.4,0.6,30.9,0.1,0.4,,,3,39.1,1.3,0.5,43,0.2,0.5
27/11/2023,0.032449931,0.12074846,0.231510878,0.072021753,0.112523675,0.219520494,0.598059818,0.626330717,0.02262531,0.016732283,0.093582118,0.093582118,22.5,12.3,0.3,29.7,13.5,0.3,35.6,12.1,0.2,,,3,39.6,17.5,0.2,47.2,8.4,0.2
29/11/2023,0.046354465,0.116878577,0.128525063,0.041727252,0.055483714,0.162774742,0.598059818,0.626330717,0.02262531,0.016732283,0.093582118,0.093582118,21.6,0,0.2,27.5,0,0.3,31.4,0,0.3,,,3,36.9,0,0.3,46.5,0.3,0.4
02/12/2023,0.026741473,0.049418949,0.070019238,0.04256551,0.053400654,0.075179227,0.598059818,0.626330717,0.02262531,0.122641509,0.081159762,0.081159762,20.4,0,0.2,28.9,0,0.3,33.1,0,0.3,,,3,36,0,0.2,45.4,0,0.2
09/12/2023,0.040396556,0.13633211,0.288207203,0.075671032,0.113490254,0.28290695,0.598059818,0.626330717,0.02262531,0.014435696,0.042987429,0.042987429,24.3,9.2,0.8,29.5,7.3,0.9,37.5,11.9,0.2,,,3,42.4,8.5,0.7,50.5,9.2,0.8
11/12/2023,0.040498581,0.180555403,0.334649712,0.044218518,0.082183167,0.359751731,0.598059818,0.626330717,0.02262531,0.082642671,1.155032229,1.155032229,22.4,0,0.9,28.2,0,0.8,33.9,0.2,0.3,,,3,39,1.7,0.3,43.3,0,0.8
14/12/2023,0.040335312,0.083109014,0.200862527,0.074286908,0.08049503,0.140204057,0.598059818,0.626330717,0.02262531,0.082642671,1.155032229,1.155032229,22.9,0,0.2,29.4,0,0.3,34.5,0.1,0.2,,,3,38.8,0.4,0.3,47,0,0.2
21/12/2023,0.052398518,0.105474919,0.2658948,0.098700419,0.107013263,0.208459049,0.598059818,0.626330717,0.02262531,0.066666667,0.049833022,0.049833022,21.6,0.8,1.2,28.8,0.2,1.6,32.8,0.4,0.6,,,3,35.5,0.2,1.6,44.9,0.3,1.2
23/12/2023,0.065721303,0.138606846,0.328501344,0.044750176,0.079657987,0.211292952,0.598059818,0.626330717,0.02262531,0.066666667,0.049833022,0.049833022,19.8,0.3,1.1,27.1,1.4,1.2,30.8,0.8,0.4,,,3,35.3,0,1.2,41.7,0.2,1
26/12/2023,0.029730478,0.092596009,0.131882653,0.067399547,0.073763974,0.13476795,0.598059818,0.626330717,0.02262531,0.016363636,0.04728834,0.04728834,19.9,0,0.4,29.3,0,0.5,33.2,0,0.2,,,3,36,0.1,0.5,47.6,0,0.5
02/01/2024,0.051631857,0.161874771,0.206750154,0.06967663,0.148370862,0.269051999,0.598059818,0.626330717,0.02262531,0.082987552,1.126050439,1.126050439,26.3,12.3,0.3,32.2,14,0.3,38.7,17.6,0.1,,,3,43.8,19.7,0.1,53.4,13.7,0.5
04/01/2024,0.043798648,0.170383304,0.300128996,0.060894184,0.091043547,0.225546569,0.598059818,0.626330717,0.02262531,0.292267366,0.060687992,0.060687992,24.4,7.9,0.5,30.4,8.3,0.4,36.4,15.4,0.4,,,3,40,0,0.3,49.8,21.8,0.3
07/01/2024,0.035486244,0.087805547,0.210325629,0.08834359,0.051541977,0.158222899,0.598059818,0.626330717,0.02262531,0.292267366,0.060687992,0.060687992,22.3,0,0.7,28.8,0.1,0.8,34.9,0.1,0.6,,,3,40.2,0.1,0.4,48.6,0.1,0.6
14/01/2024,0.039239582,0.128966942,0.212889344,0.065450616,0.082511045,0.203561723,0.598059818,0.626330717,0.02262531,0.176996545,1.11954898,1.11954898,19.6,0,0.4,27.5,0,0.5,30.7,0,0.3,,,3,35.6,0,0.5,42.2,0,0.4
16/01/2024,0.027423635,0.092706621,0.108679011,0.039286464,0.042799838,0.120179452,0.598059818,0.626330717,0.02262531,0.176996545,1.11954898,1.11954898,19.2,0,0.7,26.1,0,0.8,31.8,0,0.7,,,3,35.7,0,0.7,42.3,0,0.7
19/01/2024,0.02194576,0.055982266,0.062258728,0.048709307,0.027534151,0.043937579,0.598059818,0.626330717,0.02262531,0.161592506,0.093340331,0.093340331,19.9,0,0.5,27.8,0,0.5,31.1,0,0.5,,,3,37.4,0,0.6,45.6,0,0.5
26/01/2024,0.030990249,0.140552074,0.305371702,0.058282629,0.072972581,0.290113956,0.598059818,0.626330717,0.02262531,0.552789304,1.040442738,1.040442738,19.5,1,1.1,27.2,1.3,1.2,29.4,1.5,0.7,,,3,34.2,0.8,1.1,41.2,0.4,1.1
28/01/2024,0.033954207,0.147722185,0.284188837,0.028618993,0.072216541,0.217756033,0.598059818,0.626330717,0.02262531,0.552789304,1.040442738,1.040442738,19.1,0,0.4,27.5,0,0.7,29.3,0,0.5,,,3,36.2,0,0.5,41.4,0,0.4
31/01/2024,0.044737287,0.099325329,0.164466426,0.060525738,0.047883678,0.169266745,0.598059818,0.626330717,0.02262531,0.045411542,0.065772475,0.065772475,19.6,0.2,1,28.8,0.1,0.9,31.2,0,0.7,,,3,37.8,0.5,0.6,46.6,0.2,0.8
07/02/2024,0.055777647,0.153562754,0.299329549,0.056673441,0.100458272,0.23192656,0.598059818,0.626330717,0.02262531,0.013192612,0.111711041,0.111711041,22.4,0.4,0.6,28.4,0,0.6,32,0,0.5,,,3,34.8,0.1,0.4,46.1,2.9,0.7
09/02/2024,0.047895387,0.146933615,0.282103539,0.043409359,0.110531941,0.384451896,0.598059818,0.626330717,0.02262531,0.141785446,0.297526729,0.297526729,26.5,7.7,0.5,31,13.3,0.5,38.1,10.4,0.3,,,3,43,8.9,0.2,50,1.5,0.5
12/02/2024,0.034769025,0.105484456,0.180665031,0.052678391,0.073119879,0.202662691,0.598059818,0.626330717,0.02262531,0.141785446,0.297526729,0.297526729,22.4,0,0.9,29.6,0,0.9,35,0,0.8,,,3,40.1,0.8,1.1,49.6,0,0.8
19/02/2024,0.069258451,0.167630285,0.225924313,0.065427646,0.096786886,0.390616685,0.598059818,0.626330717,0.02262531,0.275690999,0.035491732,0.035491732,22.9,0,1,29.1,0.4,1.2,36.5,0.3,0.8,,,3,37.5,0.3,1.2,46.2,0,1
21/02/2024,0.042190932,0.142429352,0.242408276,0.042869229,0.116891496,0.176467225,0.598059818,0.626330717,0.02262531,0.275690999,0.035491732,0.035491732,24.8,3.9,0.5,30.1,5.6,0.5,38.4,6.4,0.2,,,3,39.8,4.1,0.4,49.1,8,0.3
24/02/2024,0.035372306,0.092851974,0.160002783,0.044914894,0.063870937,0.185161591,0.598059818,0.626330717,0.02262531,0.63340564,1.17341309,1.17341309,24.3,0,1.2,30.4,0,1,36.5,0,1,,,3,42.4,0,0.8,49.1,0,0.9
02/03/2024,0.051410936,0.176367775,0.252651006,0.06456589,0.109390117,0.387773752,0.598059818,0.626330717,0.02262531,0.022957294,0.059398586,0.059398586,23.7,0.3,1,30,1.7,1,37.2,2.7,0.7,,,3,39.6,1.7,0.7,47.8,3.1,0.7
04/03/2024,0.041382007,0.116798282,0.16517745,0.05546793,0.034592468,0.208068341,0.598059818,0.626330717,0.02262531,0.019980971,0.089095883,0.089095883,22.3,0,1.4,30.3,0,1.5,34.9,0,1.2,,,3,38.1,0,1.2,47.3,0,1.2
07/03/2024,0.035307724,0.111394405,0.171261132,0.066651911,0.07650166,0.191975608,0.598059818,0.626330717,0.02262531,0.019980971,0.089095883,0.089095883,22,0,0.7,30.1,0,0.8,32.9,0,0.6,,,3,40.1,0.1,0.6,49.3,0,0.7
14/03/2024,0.056701966,0.169212162,0.17962414,0.091585219,0.079303697,0.236162022,0.598059818,0.626330717,0.02262531,0.350809561,0.506524558,0.506524558,22.1,0,1.6,27.7,0.1,1.6,32.3,0,1.3,,,3,39.5,0.1,1.2,48.9,0,1.3
16/03/2024,0.041380558,0.09160798,0.234863147,0.033314381,0.129604027,0.15461798,0.598059818,0.626330717,0.02262531,0.350809561,0.506524558,0.506524558,22,0,1.7,27.1,0,1.9,31.8,0,1.7,,,3,39.1,2.3,1.4,43.4,0,1.8
19/03/2024,0.052295808,0.088061579,0.092169091,0.078874961,0.054461762,0.086410873,0.598059818,0.626330717,0.02262531,0.055664702,0.085991678,0.085991678,20.6,0,1.3,28,0,1.2,31,0,1.1,,,3,40.7,1,1.9,43.9,0,1.1
26/03/2024,0.049068205,0.149427444,0.075057603,0.080938466,0.065692484,0.110932499,0.598059818,0.626330717,0.02262531,0.432638536,0.387790678,0.387790678,17.1,2.1,1.9,23.1,2.4,2.1,27.6,1.4,1.9,,,3,36.9,0.2,2,37.6,3.2,2
28/03/2024,0.059315342,0.131813794,0.200223997,0.051555499,0.091521792,0.228726864,0.598059818,0.626330717,0.02262531,0.432638536,0.387790678,0.387790678,20.2,4.8,1.7,25.1,2.2,1.9,28.5,3.4,1.6,,,3,37.2,4.1,1.6,41.7,3.6,1.8
31/03/2024,0.034651469,0.078941658,0.078884602,0.080514535,0.118333727,0.078544758,0.598059818,0.626330717,0.02262531,0.386472074,0.007783232,0.007783232,18.9,1,0.6,22.9,0.6,0.9,27,1.1,0.5,,,3,36.4,2.8,1.1,38,0.3,0.5
07/04/2024,0.037671015,0.112598188,0.082595237,0.084289372,0.073530979,0.073652238,0.598059818,0.626330717,0.02262531,0.015751384,0.380318047,0.380318047,20.8,0,3.2,25.7,0,3.6,28.2,0,3,,,3,42.5,2.2,2.5,40.6,0,3.5
12/04/2024,0.033405989,0.088131435,0.073040307,0.063301384,0.101487927,0.063184492,0.598059818,0.626330717,0.02262531,0.627020507,0.08241156,0.08241156,16.6,0,2.7,23.3,0,2.5,26.9,0,2.2,,,3,39.9,0,2.6,37.8,0,3.1
19/04/2024,0.043727096,0.200883463,0.096022151,0.073366307,0.096725062,0.070096552,0.598059818,0.626330717,0.02262531,0.003736921,0.261491418,0.261491418,19.3,0.8,2.3,24.3,1,2.5,28,1.5,1.8,,,3,36.2,0.4,2.6,35.8,0.7,2.6
21/04/2024,0.041588318,0.089811184,0.096082799,0.036814034,0.101276852,0.0642647,0.598059818,0.626330717,0.02262531,0.003736921,0.261491418,0.261491418,16.9,0,2.1,21.7,0,2.4,24.1,0,2.3,,,3,32.1,0,2.3,33,0,2.1
24/04/2024,0.038435485,0.085898563,0.060643476,0.055166069,0.057130978,0.047338352,0.598059818,0.626330717,0.02262531,0.012273902,0.114006283,0.114006283,17.2,0.8,1.6,21.8,0.2,1.8,25.3,1.4,1.7,,,3,35,0.3,1.5,34.9,0.7,1.7
01/05/2024,0.039865348,0.077079862,0.118451267,0.090092778,0.098828688,0.067331456,0.598059818,0.626330717,0.02262531,0.650530676,0.33417176,0.33417176,19.2,0,3.1,24.4,0,2.9,26.7,0,3.1,,,3,37.3,0,2.4,37.7,0,3.4
03/05/2024,0.047331758,0.063239671,0.046770193,0.047212534,0.126273781,0.071861163,0.598059818,0.626330717,0.02262531,0.378892734,0.883051568,0.883051568,22.1,10.2,0.5,26.6,8.8,0.6,29.2,8.5,0.3,,,3,36.8,10.7,0.8,45.2,11,0.5
06/05/2024,0.040974125,0.04224791,0.048617244,0.058506031,0.087390371,0.108640827,0.598059818,0.626330717,0.02262531,0.378892734,0.883051568,0.883051568,19.5,0,2.2,24.5,0,3,26.62,0,0,,,3,35.1,0.4,3,38.5,1.2,2
13/05/2024,0.036699489,0.073825404,0.049510404,0.060395122,0.061306037,0.039891932,0.598059818,0.626330717,0.02262531,0.136690647,0.150425715,0.150425715,11.5,0,3.4,18.8,0,3.2,20.6,0,3.3,,,3,25.9,0,4.1,31.8,0,3.1
15/05/2024,0.055418551,0.030983418,0.072480798,0.043628845,0.204995185,0.128875345,0.598059818,0.626330717,0.02262531,0.136690647,0.150425715,0.150425715,13.3,3.4,2.3,21.2,3.5,2.4,23.2,5.1,2,,,3,32.4,2.7,2,34.2,2,2.5
18/05/2024,0.033568457,0.043599844,0.03724429,0.050369561,0.091279656,0.047289129,0.598059818,0.626330717,0.02262531,0.061955965,0.529287891,0.529287891,17.1,0,3.1,26.8,0,2.2,27.1,0,2.3,,,3,31.3,0,2.8,36.5,0.1,3.1
25/05/2024,0.038928889,0.258775055,0.034402177,0.030363344,0.16928862,0.059413563,0.598059818,0.626330717,0.02262531,0.043478261,0.052666248,0.052666248,21.7,0.2,1.6,27.7,0.3,1.6,29.6,4,1.2,,,3,32.2,0.5,1.8,42.9,2,1.8
27/05/2024,0.044497512,0.172472104,0.046885859,0.019825401,0.214514822,0.148292363,0.598059818,0.626330717,0.02262531,0.043478261,0.052666248,0.052666248,20.4,1.4,3.5,29.4,0.9,3.4,30.5,0,3.2,,,3,36.8,0.1,3.7,43.5,0,3.2
30/05/2024,0.033148173,0.109041467,0.060187504,0.032193311,0.157018006,0.077499263,0.598059818,0.626330717,0.02262531,0.012241775,0.168911132,0.168911132,21.9,1.7,1.5,28.8,4.8,1.7,29.9,2,1.3,,,3,35.2,0.6,1.8,38.8,0.5,1.6
06/06/2024,0.031837445,0.066402346,0.022658687,0.01815684,0.112633631,0.030511167,0.598059818,0.626330717,0.02262531,0.026117751,0.072196518,0.072196518,16.8,0,3.2,25.6,0,3,25.5,0,3,,,3,29.7,0.2,3.7,34.1,0,3.9
08/06/2024,0.0298259,0.067492716,0.025947608,0.01757724,0.084969357,0.057946891,0.598059818,0.626330717,0.02262531,0.056532324,0.238439479,0.238439479,15.4,0,3,24.8,0.3,2.8,23.7,0.3,2.6,,,3,29.7,1,3.8,32.9,0,3.2
11/06/2024,0.023721026,0.072708018,0.022908399,0.016824856,0.098728001,0.043650169,0.598059818,0.626330717,0.02262531,0.056532324,0.238439479,0.238439479,19.7,0,2.5,28.1,0,2.8,29.8,2.9,2.4,,,3,37.4,0.1,2.3,39.5,1,2.4
18/06/2024,0.025086464,0.081030294,0.018269306,0.021862267,0.088020816,0.035349257,0.598059818,0.626330717,0.02262531,0.02039495,0.346212373,0.346212373,14,0,3.7,21.2,0,4.4,23.1,0,4,,,3,29.9,0,3.1,28.8,0,3.3
20/06/2024,0.049873434,0.081151709,0.030961826,0.022268085,0.053512335,0.052102126,0.598059818,0.626330717,0.02262531,0.02039495,0.346212373,0.346212373,14.4,0,4.5,23.8,0,3.9,26.1,0,4.5,,,3,37.5,0,4,32.9,0,4.3
23/06/2024,0.023203716,0.080487885,0.021972336,0.030099409,0.05570022,0.054634176,0.598059818,0.626330717,0.02262531,0.057152296,0.216016289,0.216016289,12.6,0,4.6,23.2,0,4.8,25.7,0,0,,,3,39.9,0.2,4.2,39.6,0,4.7
30/06/2024,0.040569767,0.068784721,0.03057332,0.087348171,0.062786356,0.06370604,0.598059818,0.626330717,0.02262531,0.380524862,0.197604368,0.197604368,6.3,0.6,2.3,17.1,0.3,2.5,17.4,1.1,0,,,3,27.9,2.4,2.8,29,0,2.8
02/07/2024,0.091147304,0.112778112,0.032257009,0.031672709,0.177861974,0.043896258,0.598059818,0.626330717,0.02262531,0.10602706,0.126618705,0.126618705,7.5,1.9,1.8,18.4,1.1,2,20.4,1.5,1.7,,,3,27.5,1.8,3,28.3,1.1,1.6
05/07/2024,0.029812975,0.087537512,0.03410732,0.108307756,0.06412407,0.123188235,0.598059818,0.626330717,0.02262531,0.10602706,0.126618705,0.126618705,8,14,2.7,19.6,17.3,2.7,20,18.6,2.9,,,3,26,2,4.3,33.5,15.5,2.5
12/07/2024,0.033991404,0.166794658,0.031571295,0.058105405,0.120424971,0.131314993,0.598059818,0.626330717,0.02262531,0.001197605,0.385198986,0.385198986,17.1,5.2,2.2,29.1,5.9,2.4,27.4,7.7,1.6,,,3,34.6,2.2,2.2,39.6,4.6,1.9
14/07/2024,0.060399961,0.095541611,0.032438539,0.033137478,0.271885693,0.153594241,0.598059818,0.626330717,0.02262531,0.001197605,0.385198986,0.385198986,18.8,0,3.3,29.3,0,2.8,29,2.4,2.5,,,3,32.8,0.3,1.1,41.8,0,3.4
17/07/2024,0.05394499,0.103586629,0.030067984,0.061692927,0.046705578,0.113233581,0.598059818,0.626330717,0.02262531,0.298654709,0.113565276,0.113565276,18.3,0,4.1,31,0,4.1,29.9,0,3.5,,,3,37.5,0,3.5,42.8,0,4
24/07/2024,0.037838582,0.10618531,0.024174413,0.04322679,0.056293253,0.090001799,0.598059818,0.626330717,0.02262531,-0.012368301,0.319473022,0.319473022,11.9,0.5,3.6,22.5,0.8,2.7,21.2,1,0,,,3,0,0,0,35,0,3.9
26/07/2024,0.030037342,0.090311512,0.038245399,0.030346356,0.050722852,0.102116048,0.598059818,0.626330717,0.02262531,-0.012368301,0.319473022,0.319473022,11.5,0,3.9,21.5,0,4,21.7,0,0,,,3,0,0,0,37.1,0.1,3.9
29/07/2024,0.041377105,0.082603805,0.029889982,0.057030678,0.034285903,0.067671835,0.598059818,0.626330717,0.02262531,0.467793646,0.047437642,0.047437642,9,0,5.3,20.2,0,5.2,17.6,0.9,0,,,3,0,0,0,31.1,0,5
05/08/2024,0.020008152,0.080303729,0.021790754,0.052043177,0.031215783,0.102865338,0.598059818,0.626330717,0.02262531,0.008023341,0.247432257,0.247432257,5.6,0,3.1,17.3,0,3,17.1,0,0,,,3,22,0,2.9,28.9,0,3.7
07/08/2024,0.035202879,0.160690024,0.063931987,0.03006525,0.109627716,0.154296592,0.598059818,0.626330717,0.02262531,0.020069808,0.187123313,0.187123313,6.5,0,3.2,16.7,0,3.1,16.8,0,2.9,,,3,21.1,0,3.1,29,0,3.5
10/08/2024,0.031061299,0.099517852,0.045245774,0.041774593,0.052739765,0.088716865,0.598059818,0.626330717,0.02262531,0.020069808,0.187123313,0.187123313,5.4,0,2.5,16.9,0.1,2.7,16.3,0,2.7,,,3,22.5,0,2.9,29.3,0,2.8
17/08/2024,0.0213292,0.077761397,0.039580785,0.047794964,0.049702711,0.091971666,0.598059818,0.626330717,0.02262531,0.536172396,0.078001813,0.078001813,3.1,0,3.4,16.2,0,3.6,14.6,0.2,3.4,,,3,18.1,0,3,25.9,0,3.7
19/08/2024,0.030976105,0.083851978,0.027349163,0.030847885,0.060904987,0.09358304,0.598059818,0.626330717,0.02262531,0.536172396,0.078001813,0.078001813,2.9,0,3.6,14.6,0.2,3.5,13.8,1.3,3.6,,,3,18.6,0,2.9,25.2,0.1,3.4
22/08/2024,0.031118941,0.077124402,0.040035769,0.050870769,0.049246468,0.101403065,0.598059818,0.626330717,0.02262531,0.285779191,0.298433202,0.298433202,3.4,0.5,2.3,14.6,0.7,2.5,14.3,1.7,0,,,3,18.8,1.5,2.8,27,1,1.4
29/08/2024,0.018840142,0.084844887,0.032867379,0.049198549,0.043205686,0.150175467,0.598059818,0.626330717,0.02262531,0.033858268,0.395348999,0.395348999,4.3,0,3.6,16.2,0.1,3.5,15.1,0.3,3.2,,,3,19.8,0.9,2.6,28.1,0,3.7
